"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",2,5,0,0.275,0.027,0.014,0.006,0.289,0.04,1480.64923711883,473.296875,185.53125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",5,5,0,0.0960000000000001,0.004,0.005,0.001,0.101,0.00399999999999999,1114.67303488022,407.515625,123.0625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",5,5,0,0.364,0.00700000000000001,0.016,0.0009999999999999,0.38,0.004,1114.67307055034,448.703125,155.234375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",10,5,0,0.116,0.00299999999999999,0.005,0.001,0.12,0.003,1091.41081609295,415.15625,125.78125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",10,5,0,0.512,0.015,0.0149999999999999,0.002,0.526,0.013,1091.41087300196,469.25,186.046875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",20,5,0,0.186,0.004,0.005,0,0.19,0.004,1099.9607116667,410.65625,125.84375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",20,5,0,0.809,0.0239999999999999,0.0130000000000001,0.0019999999999998,0.826,0.0249999999999999,1099.96058388926,479.046875,192.171875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",49,5,0,0.356,0.00700000000000001,0.004,0,0.36,0.00700000000000001,1050.86326616619,410.8125,125.890625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","metal","float64","argmax","rsvd",49,5,0,1.683,0.063,0.0150000000000001,0.0030000000000001,1.702,0.0660000000000001,1050.86303425771,513.640625,226.359375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","cbmc_citeseq","regression","simpls","cpu","float64","argmax","rsvd",50,5,0,0.371,0.011,0.00499999999999989,0.00100000000000012,0.375,0.011,1052.0989214988,406.96875,125.671875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
