"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"selected_backend__cifar100__plssvd__cuda__r3","selected_component_backend_panel","cifar100","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",99,50000,10000,768,100,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.629,0.0990000000000002,0.728,738.6015625,1144.7421875,1183.078125,1509.96875,771.3671875,"accuracy",0.874,0.874,0.55353771437937,NA,258916663,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r1","selected_component_backend_panel","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.929,0.523000000000003,20.452,738.69140625,787.25390625,823.9296875,1447.30859375,708.6171875,"accuracy",0.8912,0.8912,0.603816873852605,NA,259386584,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r2","selected_component_backend_panel","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.79,0.523999999999997,20.314,738.59765625,787.21875,823.89453125,1446.90234375,708.3046875,"accuracy",0.8912,0.8912,0.603819970443774,NA,259413592,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cpu__r3","selected_component_backend_panel","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.762,0.527999999999999,20.29,738.75,787.3125,823.98828125,1447.26953125,708.51953125,"accuracy",0.8913,0.8913,0.603818188187161,NA,259325601,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cuda__r1","selected_component_backend_panel","cifar100","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.264,0.107,1.371,738.703125,1137.99609375,1174.66796875,1466.046875,727.34375,"accuracy",0.8907,0.8907,0.601968961672829,NA,259328590,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cuda__r2","selected_component_backend_panel","cifar100","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.178,0.106,1.284,738.62890625,1138.27734375,1174.94921875,1466.7109375,728.08203125,"accuracy",0.8908,0.8908,0.601966165430509,NA,259273593,10000,"success","","","0.99.39"
"selected_backend__cifar100__simpls__cuda__r3","selected_component_backend_panel","cifar100","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.169,0.107,1.276,738.5859375,1138.15625,1174.828125,1466.69921875,728.11328125,"accuracy",0.8907,0.8907,0.601982020429211,NA,259240233,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r1","selected_component_backend_panel","cifar100","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,23.967,0.608000000000001,24.575,738.70703125,1121.43359375,883.61328125,1779.33984375,1040.6328125,"accuracy",0.891,0.891,0.602043095447135,NA,259341512,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r2","selected_component_backend_panel","cifar100","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,23.938,0.596,24.534,738.71875,1121.45703125,883.63671875,1779.2578125,1040.5390625,"accuracy",0.8909,0.8909,0.602039450539721,NA,259471244,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cpu__r3","selected_component_backend_panel","cifar100","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,23.947,0.599,24.546,738.66015625,1121.42578125,883.60546875,1779.078125,1040.41796875,"accuracy",0.8909,0.8909,0.602049826816013,NA,259359042,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cuda__r1","selected_component_backend_panel","cifar100","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,4.041,0.171,4.212,738.62109375,1469.42578125,1233.44140625,1797.5546875,1058.93359375,"accuracy",0.8903,0.8903,0.600509702971676,NA,259470839,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cuda__r2","selected_component_backend_panel","cifar100","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,3.92,0.171,4.091,738.71484375,1469.53125,1233.54296875,1798.0234375,1059.30859375,"accuracy",0.8901,0.8901,0.600531305290986,NA,259557308,10000,"success","","","0.99.39"
"selected_backend__cifar100__opls__cuda__r3","selected_component_backend_panel","cifar100","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",286,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,3.94,0.171,4.111,738.625,1469.4609375,1233.47265625,1797.8984375,1059.2734375,"accuracy",0.8905,0.8905,0.600527024075451,NA,259470308,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r1","selected_component_backend_panel","cifar100","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.757,0.530999999999999,20.288,738.671875,790.2265625,823.90625,1446.83984375,708.16796875,"accuracy",0.8912,0.8912,0.603816873852605,NA,259386584,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r2","selected_component_backend_panel","cifar100","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.749,0.530999999999999,20.28,738.7109375,790.33203125,824.01171875,1447.26171875,708.55078125,"accuracy",0.8912,0.8912,0.603819970443774,NA,259413592,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cpu__r3","selected_component_backend_panel","cifar100","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,19.77,0.533999999999999,20.304,738.71875,790.27734375,823.95703125,1446.66015625,707.94140625,"accuracy",0.8913,0.8913,0.603818188187161,NA,259325601,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cuda__r1","selected_component_backend_panel","cifar100","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.268,0.106,1.374,738.7890625,1139.109375,1175.78125,1467.2265625,728.4375,"accuracy",0.8907,0.8907,0.601968961672829,NA,259328590,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cuda__r2","selected_component_backend_panel","cifar100","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.169,0.107,1.276,738.6953125,1138.76953125,1175.44140625,1467.3125,728.6171875,"accuracy",0.8908,0.8908,0.601966165430509,NA,259273593,10000,"success","","","0.99.39"
"selected_backend__cifar100__kernelpls__cuda__r3","selected_component_backend_panel","cifar100","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",263,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_cuda_candidate_block",8,NA,NA,TRUE,"linear",1,1.177,0.106,1.283,738.59765625,1138.95703125,1175.62890625,1467.5546875,728.95703125,"accuracy",0.8907,0.8907,0.601982020429211,NA,259240233,10000,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r1","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.115,0.018,0.133,417.6484375,422.85546875,429,496.4453125,78.796875,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r2","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.115,0.0170000000000001,0.132,417.734375,422.875,429.01953125,496.33984375,78.60546875,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cpu__r3","selected_component_backend_panel","gtex_v8","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",30,3000,797,1000,32,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.115,0.0169999999999999,0.132,417.75,422.89453125,429.0390625,496.90625,79.15625,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cuda__r1","selected_component_backend_panel","gtex_v8","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",30,3000,797,1000,32,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.329,0.0089999999999999,0.338,417.765625,769.00390625,775.265625,842.4453125,424.6796875,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cuda__r2","selected_component_backend_panel","gtex_v8","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",30,3000,797,1000,32,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.292,0.00800000000000001,0.3,417.73828125,769.04296875,775.30859375,842.8203125,425.08203125,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__plssvd__cuda__r3","selected_component_backend_panel","gtex_v8","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",30,3000,797,1000,32,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.295,0.00900000000000012,0.304,417.7890625,769.796875,776.0625,843.828125,426.0390625,"accuracy",0.941028858218319,0.941028858218319,0.724490389472866,NA,4453740,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.907,0.0169999999999999,2.924,417.62890625,426.91796875,431.61328125,498.8515625,81.22265625,"accuracy",0.963613550815558,0.963613550815558,0.811025787043052,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.9,0.0169999999999999,2.917,417.62109375,426.91015625,431.60546875,498.90234375,81.28125,"accuracy",0.963613550815558,0.963613550815558,0.811025787043047,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.924,0.0169999999999999,2.941,417.71875,426.94921875,431.64453125,498.70703125,80.98828125,"accuracy",0.963613550815558,0.963613550815558,0.811025787043124,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cuda__r1","selected_component_backend_panel","gtex_v8","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.018,0.00900000000000012,1.027,417.65625,777.7265625,782.41796875,849.83984375,432.18359375,"accuracy",0.963613550815558,0.963613550815558,0.811025787043095,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cuda__r2","selected_component_backend_panel","gtex_v8","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.911,0.0089999999999999,0.92,417.71875,777.4296875,782.125,849.59765625,431.87890625,"accuracy",0.963613550815558,0.963613550815558,0.811025787043051,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__simpls__cuda__r3","selected_component_backend_panel","gtex_v8","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.912,0.01,0.922,417.74609375,777.53125,782.2265625,849.28515625,431.5390625,"accuracy",0.963613550815558,0.963613550815558,0.81102578704305,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.827,0.02,2.847,417.74609375,496.3203125,473.4921875,540.90234375,123.15625,"accuracy",0.961104140526976,0.961104140526976,0.786365378531166,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.838,0.02,2.858,417.67578125,496.24609375,473.41796875,540.94140625,123.265625,"accuracy",0.961104140526976,0.961104140526976,0.78636537853116,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.837,0.02,2.857,417.734375,496.25,473.421875,541.19921875,123.46484375,"accuracy",0.961104140526976,0.961104140526976,0.786365378531134,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cuda__r1","selected_component_backend_panel","gtex_v8","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.953,0.012,0.965,417.63671875,823.90625,801.078125,868.66015625,451.0234375,"accuracy",0.961104140526976,0.961104140526976,0.786365378531046,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cuda__r2","selected_component_backend_panel","gtex_v8","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.951,0.012,0.963,417.7578125,824.7890625,801.9609375,869.75,451.9921875,"accuracy",0.961104140526976,0.961104140526976,0.786365378531008,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__opls__cuda__r3","selected_component_backend_panel","gtex_v8","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",179,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.948,0.012,0.96,417.8359375,823.30078125,800.47265625,867.40625,449.5703125,"accuracy",0.961104140526976,0.961104140526976,0.786365378531049,NA,4589483,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r1","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.912,0.016,2.928,417.76953125,428.390625,431.6328125,499.4921875,81.72265625,"accuracy",0.963613550815558,0.963613550815558,0.811025787043052,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r2","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.907,0.0169999999999999,2.924,417.75,428.47265625,431.71484375,499.80859375,82.05859375,"accuracy",0.963613550815558,0.963613550815558,0.811025787043047,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cpu__r3","selected_component_backend_panel","gtex_v8","classification","kernelpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.918,0.0169999999999999,2.935,417.71875,428.3359375,431.578125,499.0234375,81.3046875,"accuracy",0.963613550815558,0.963613550815558,0.811025787043124,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cuda__r1","selected_component_backend_panel","gtex_v8","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.032,0.00900000000000012,1.041,417.6640625,777.33203125,782.02734375,848.625,430.9609375,"accuracy",0.963613550815558,0.963613550815558,0.811025787043095,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cuda__r2","selected_component_backend_panel","gtex_v8","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.913,0.00900000000000012,0.922,417.734375,777.3671875,782.05859375,849.30859375,431.57421875,"accuracy",0.963613550815558,0.963613550815558,0.811025787043051,NA,4568563,797,"success","","","0.99.39"
"selected_backend__gtex_v8__kernelpls__cuda__r3","selected_component_backend_panel","gtex_v8","classification","kernelpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",190,3000,797,1000,32,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.915,0.00900000000000012,0.924,417.6640625,777.66015625,782.35546875,849.83203125,432.16796875,"accuracy",0.963613550815558,0.963613550815558,0.81102578704305,NA,4568563,797,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r1","selected_component_backend_panel","metref","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.015,0.003,0.018,390.94921875,395.203125,395.265625,462.58203125,71.6328125,"accuracy",0.8,0.8,0.268176683850053,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r2","selected_component_backend_panel","metref","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.0149999999999999,0.004,0.0189999999999999,390.96484375,395.28515625,395.34765625,462.8359375,71.87109375,"accuracy",0.8,0.8,0.268176683850053,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cpu__r3","selected_component_backend_panel","metref","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",21,773,100,375,22,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.015,0.003,0.018,390.92578125,395.24609375,395.30859375,462.828125,71.90234375,"accuracy",0.8,0.8,0.268176683850053,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cuda__r1","selected_component_backend_panel","metref","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",21,773,100,375,22,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.324,0.004,0.328,390.9375,741.33984375,741.5234375,808.515625,417.578125,"accuracy",0.8,0.8,0.268176683850054,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cuda__r2","selected_component_backend_panel","metref","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",21,773,100,375,22,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.273,0.004,0.277,390.8203125,741.1796875,741.36328125,808.8671875,418.046875,"accuracy",0.8,0.8,0.268176683850054,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__plssvd__cuda__r3","selected_component_backend_panel","metref","classification","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",21,773,100,375,22,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.276,0.004,0.28,390.85546875,741.81640625,742,809.21875,418.36328125,"accuracy",0.8,0.8,0.268176683850054,NA,49973,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r1","selected_component_backend_panel","metref","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.269,0.004,0.273,390.96484375,397.23046875,397.29296875,465.0703125,74.10546875,"accuracy",0.97,0.97,0.619137562659358,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r2","selected_component_backend_panel","metref","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.27,0.00300000000000011,0.273,390.890625,397.2109375,397.2734375,464.7421875,73.8515625,"accuracy",0.97,0.97,0.619137562659565,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cpu__r3","selected_component_backend_panel","metref","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.269,0.00299999999999989,0.272,390.82421875,397.1484375,397.2109375,464.7109375,73.88671875,"accuracy",0.97,0.97,0.619137562659401,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cuda__r1","selected_component_backend_panel","metref","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.643,0.00299999999999989,0.646,390.83984375,745.421875,745.484375,812.88671875,422.046875,"accuracy",0.97,0.97,0.619137562659374,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cuda__r2","selected_component_backend_panel","metref","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.538,0.004,0.542,390.85546875,744.95703125,745.01953125,812.52734375,421.671875,"accuracy",0.97,0.97,0.619137562659284,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__simpls__cuda__r3","selected_component_backend_panel","metref","classification","simpls","cuda","cuda","cuda_flash","rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.538,0.00299999999999989,0.541,390.92578125,744.73828125,744.80078125,812.52734375,421.6015625,"accuracy",0.97,0.97,0.619137562659372,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r1","selected_component_backend_panel","metref","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.277,0.004,0.281,390.953125,401.88671875,395.44140625,462.625,71.671875,"accuracy",0.97,0.97,0.607671147935996,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r2","selected_component_backend_panel","metref","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",118,773,100,375,22,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.276,0.00299999999999989,0.279,390.85546875,401.7890625,395.34375,462.9375,72.08203125,"accuracy",0.97,0.97,0.607671147935969,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cpu__r3","selected_component_backend_panel","metref","classification","opls","cpu","cpu",NA,"rsvd","argmax","float64",118,773,100,375,22,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.276,0.00299999999999989,0.279,390.8984375,401.8515625,395.40625,463.20703125,72.30859375,"accuracy",0.97,0.97,0.607671147935936,NA,52112,100,"success","","","0.99.39"
"selected_backend__metref__opls__cuda__r1","selected_component_backend_panel","metref","classification","opls","cuda","cuda",NA,"rsvd","argmax","float64",118,773,100,375,22,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.654,0.004,0.658,390.921875,749.36328125,749.42578125,817.06640625,426.14453125,"accuracy",0.97,0.97,0.60767114793572,NA,52112,100,"success","","","0.99.39"
