"dataset","comparison_profile","implementation","function_name","package_version","fastpls_source_archive_sha256","estimator","solver","precision","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","output_contract","timing_mode","measurement_scope","phase_timing_enabled","runtime_initialization_policy","batch_iterations","iteration","timeout_sec","split_seed","replicate","n_train","n_test","p","q","ncomp","requested_ncomp","effective_ncomp","fit_sec","prediction_sec","total_sec","preprocess_crosscov_sec","estimator_sec","coefficient_path_sec","fitted_values_sec","model_assembly_sec","cpp_total_sec","r_wrapper_fit_overhead_sec","accuracy","fit_object_mb","prediction_object_mb","coefficient_path_mb","score_outputs_mb","loading_outputs_mb","fitted_outputs_mb","variance_outputs_mb","prefit_process_rss_mb","final_process_rss_mb","theoretical_cross_covariance_mb","theoretical_final_coefficient_mb","theoretical_coefficient_path_mb","theoretical_fitted_path_mb","theoretical_residual_path_mb","theoretical_train_scores_mb","theoretical_test_scores_mb","theoretical_largest_retained_name","theoretical_largest_retained_mb","status","warning_message","error_message","process_peak_rss_mb","user_cpu_sec","system_cpu_sec","baseline_corrected_peak_increment_mb"
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,8,10000,123,1,50043,50059,50,32,44,44,44,0.121054649353027,1.05567240715027,1.1767270565033,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,9,10000,123,1,50043,50059,50,32,44,44,44,0.1193687915802,1.03963327407837,1.15900206565857,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,10,10000,123,1,50043,50059,50,32,44,44,44,0.121360778808594,1.13535070419312,1.25671148300171,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,11,10000,123,1,50043,50059,50,32,44,44,44,0.119969367980957,1.05303835868835,1.17300772666931,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,12,10000,123,1,50043,50059,50,32,44,44,44,0.13269829750061,1.06676888465881,1.19946718215942,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,13,10000,123,1,50043,50059,50,32,44,44,44,0.124280214309692,1.12702083587646,1.25130105018616,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,14,10000,123,1,50043,50059,50,32,44,44,44,0.120296478271484,1.05871868133545,1.17901515960693,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,15,10000,123,1,50043,50059,50,32,44,44,44,0.123039722442627,1.04581689834595,1.16885662078857,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,16,10000,123,1,50043,50059,50,32,44,44,44,0.123124361038208,1.11851811408997,1.24164247512817,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,17,10000,123,1,50043,50059,50,32,44,44,44,0.12071704864502,1.05129885673523,1.17201590538025,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,18,10000,123,1,50043,50059,50,32,44,44,44,0.124179363250732,1.04770255088806,1.17188191413879,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,19,10000,123,1,50043,50059,50,32,44,44,44,0.127944469451904,1.14626979827881,1.27421426773071,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,20,10000,123,1,50043,50059,50,32,44,44,44,0.121870994567871,1.04842829704285,1.17029929161072,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,21,10000,123,1,50043,50059,50,32,44,44,44,0.133013010025024,1.06151652336121,1.19452953338623,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,22,10000,123,1,50043,50059,50,32,44,44,44,0.124856472015381,1.14290738105774,1.26776385307312,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,23,10000,123,1,50043,50059,50,32,44,44,44,0.122784614562988,1.06042146682739,1.18320608139038,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,24,10000,123,1,50043,50059,50,32,44,44,44,0.138699293136597,1.15019798278809,1.28889727592468,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,25,10000,123,1,50043,50059,50,32,44,44,44,0.121647357940674,1.05559015274048,1.17723751068115,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,26,10000,123,1,50043,50059,50,32,44,44,44,0.119771480560303,1.05414199829102,1.17391347885132,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,27,10000,123,1,50043,50059,50,32,44,44,44,0.122277975082397,1.14422917366028,1.26650714874268,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,28,10000,123,1,50043,50059,50,32,44,44,44,0.122732877731323,1.04141712188721,1.16414999961853,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,29,10000,123,1,50043,50059,50,32,44,44,44,0.128824234008789,1.05639815330505,1.18522238731384,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,30,10000,123,1,50043,50059,50,32,44,44,44,0.125351905822754,1.12839460372925,1.253746509552,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,543.05078125,772.9765625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,840.5546875,38.82,0.52,297.50390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,2,50043,50059,50,32,44,44,44,0.152445554733276,1.16202998161316,1.31447553634644,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.0390625,602.015625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.0703125,2.62,0.21,124.03125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,3,50043,50059,50,32,44,44,44,0.152420997619629,1.15927982330322,1.31170082092285,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.17578125,602.13671875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.22265625,2.62,0.22,124.046875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,4,50043,50059,50,32,44,44,44,0.152764797210693,1.16149687767029,1.31426167488098,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.0703125,601.98828125,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.11328125,2.6,0.23,124.04296875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,5,50043,50059,50,32,44,44,44,0.153585433959961,1.15729904174805,1.31088447570801,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1953125,602.15234375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.19140625,2.62,0.21,123.99609375
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,6,50043,50059,50,32,44,44,44,0.1531081199646,1.17614269256592,1.32925081253052,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1484375,602.046875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.13671875,2.63,0.23,123.98828125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,7,50043,50059,50,32,44,44,44,0.152934312820435,1.16070556640625,1.31363987922668,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.17578125,602.07421875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.21484375,2.61,0.21,124.0390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,8,50043,50059,50,32,44,44,44,0.152345418930054,1.1674690246582,1.31981444358826,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1484375,602.046875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.92578125,2.65,0.2,123.77734375
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,9,50043,50059,50,32,44,44,44,0.153767824172974,1.15994262695312,1.3137104511261,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1484375,602.046875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.03515625,2.62,0.22,123.88671875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,10,50043,50059,50,32,44,44,44,0.154208183288574,1.16346406936646,1.31767225265503,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.03515625,601.99609375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.6875,2.64,0.2,123.65234375
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,11,50043,50059,50,32,44,44,44,0.152326345443726,1.15795159339905,1.31027793884277,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1875,602.0859375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.33203125,2.64,0.2,123.14453125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,12,50043,50059,50,32,44,44,44,0.152122259140015,1.15960836410522,1.31173062324524,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.203125,602.1015625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.359375,2.61,0.22,124.15625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,13,50043,50059,50,32,44,44,44,0.151975870132446,1.16341352462769,1.31538939476013,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.16015625,602.05859375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.21875,2.62,0.21,124.05859375
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,14,50043,50059,50,32,44,44,44,0.150956869125366,1.15795373916626,1.30891060829163,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.22265625,602.12890625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.90625,2.61,0.21,123.68359375
