"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"component_path__cbmc_citeseq__plssvd__k10__cpu__r3","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,7755,862,1000,10,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.132,0.01,0.142,452.84765625,456.76953125,456.76953125,524.1328125,71.28515625,"rmsd",1096.50042330597,NA,0.470082959556193,1096.50042330597,2368212056.6836,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cpu__r4","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,7755,862,1000,10,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.15,0.01,0.16,452.82421875,456.765625,456.765625,524.328125,71.50390625,"rmsd",1096.50042330597,NA,0.470082959556193,1096.50042330597,2368212056.6836,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cpu__r5","current_release_component_path","cbmc_citeseq","regression","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,7755,862,1000,10,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.149,0.01,0.159,452.765625,456.71484375,456.71484375,524.28125,71.515625,"rmsd",1096.50042330597,NA,0.470082959556193,1096.50042330597,2368212056.6836,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cuda__r1","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",10,7755,862,1000,10,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.288,0.00800000000000001,0.296,452.74609375,786.59765625,788.01953125,856.515625,403.76953125,"rmsd",1096.50042330599,NA,0.470082959556182,1096.50042330599,2368212056.68361,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cuda__r2","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",10,7755,862,1000,10,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.268,0.00800000000000001,0.276,452.76953125,786.83203125,788.2421875,856.5859375,403.81640625,"rmsd",1096.50042330598,NA,0.470082959556184,1096.50042330598,2368212056.68361,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cuda__r3","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",10,7755,862,1000,10,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.272,0.00800000000000001,0.28,452.80078125,787.30078125,788.7265625,857.3828125,404.58203125,"rmsd",1096.50042330598,NA,0.470082959556189,1096.50042330598,2368212056.68361,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cuda__r4","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",10,7755,862,1000,10,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.268,0.00800000000000001,0.276,452.87890625,786.78515625,788.19140625,856.2109375,403.33203125,"rmsd",1096.50042330598,NA,0.470082959556182,1096.50042330598,2368212056.68361,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__plssvd__k10__cuda__r5","current_release_component_path","cbmc_citeseq","regression","plssvd","cuda","cuda","cuda_flash","rsvd","argmax","float64",10,7755,862,1000,10,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,0.267,0.00800000000000001,0.275,452.75,787.09375,788.51953125,856.36328125,403.61328125,"rmsd",1096.50042330598,NA,0.470082959556182,1096.50042330598,2368212056.68361,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cpu__r1","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,7755,862,1000,10,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.117,0.0089999999999999,0.126,452.859375,454.70703125,454.70703125,572.55078125,119.69140625,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
"component_path__cbmc_citeseq__simpls__k1__cpu__r2","current_release_component_path","cbmc_citeseq","regression","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,7755,862,1000,10,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,0.115,0.00999999999999979,0.125,452.8203125,454.71875,454.71875,572.4921875,119.671875,"rmsd",1484.73183922093,NA,0.0284026500892736,1484.73183922093,2447976478.01056,8620,"success","","","0.99.39"
