"dataset","task_type","dataset_path","split_seed","n_train","n_test","p","n_response","input_precision","execution_precision","classifier","classifier_backend","classifier_numeric_path","input_storage_mb","ncomp_requested","replicate","method_id","package","package_version","function_name","algorithm","requested_estimator","executed_estimator","independent_implementation","total_runtime_ms","metric_name","metric_value","accuracy","balanced_accuracy","macro_f1","rmse","q2","mae","status","warning_message","error_message","peak_host_rss_mb","user_cpu_sec","system_cpu_sec","process_status"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","argmax","plsdepot","float64",17.2733612060547,30,10,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,745,"accuracy",0.948719093100063,0.948719093100063,0.814275305994087,0.882815713025394,,,,"ok",,,243.988281,1.61,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,1,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,449,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.449219,1.68,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,2,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,448,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.242188,1.67,0.1,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,3,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,450,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.515625,1.68,0.12,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,4,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,450,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.632812,1.69,0.09,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,5,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,452,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.542969,1.69,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,6,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,450,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.859375,1.67,0.1,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,7,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,456,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,243.046875,1.69,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,8,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,448,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.429688,1.66,0.12,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,9,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,452,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.355469,1.66,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","lda","plsgenomics","float64",17.2733612060547,30,10,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,445,"accuracy",0.969115415513702,0.969115415513702,0.909706872612551,0.936189749405791,,,,"ok",,,242.019531,1.66,0.11,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","argmax","spls","float64",17.2733612060547,30,1,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,5383,"accuracy",0.968802999196644,0.968802999196644,0.907427506651623,0.935863258710746,,,,"ok",,,673.914062,5.53,0.83,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","argmax","spls","float64",17.2733612060547,30,2,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,5341,"accuracy",0.968802999196644,0.968802999196644,0.907427506651623,0.935863258710746,,,,"ok",,,673.671875,5.53,0.79,"ok"
"retina","classification","/home/chiamaka/Documents/fastpls/data/Macosko2015_retina_float32.RData",123,22402,22406,50,12,"float64","float64","argmax","spls","float64",17.2733612060547,30,3,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,5368,"accuracy",0.968802999196644,0.968802999196644,0.907427506651623,0.935863258710746,,,,"ok",,,673.898438,5.54,0.83,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,1,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,632,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.285156,1.46,0.15,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,2,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,599,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.332031,1.4,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,3,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,603,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,315.101562,1.4,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,4,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,594,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.902344,1.41,0.15,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,5,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,605,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.453125,1.43,0.12,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,6,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,605,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.601562,1.43,0.13,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,7,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,610,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.71875,1.42,0.15,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,8,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,600,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.75,1.4,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,9,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,600,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.96875,1.41,0.15,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","chemometrics","float64",48.5358734130859,44,10,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,603,"accuracy",0.783275734633133,0.783275734633133,0.586035023863962,0.572764211743705,,,,"ok",,,314.152344,1.43,0.13,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,1,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,342,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.484375,1.58,0.19,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,2,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,344,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.21875,1.63,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,3,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,342,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.644531,1.6,0.19,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,4,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,338,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.648438,1.6,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,5,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,353,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,641.75,1.62,0.19,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,6,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,341,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.914062,1.58,0.21,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,7,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,345,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.660156,1.61,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,8,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,342,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,647.824219,1.62,0.21,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,9,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,344,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,648.609375,1.59,0.21,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","argmax","float64",48.5358734130859,44,10,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,341,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,636.398438,1.61,0.17,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,1,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,286,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.578125,1.55,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,2,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,285,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.769531,1.56,0.17,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,3,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,285,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.828125,1.55,0.17,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,4,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,285,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.867188,1.54,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,5,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,289,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,566.03125,1.54,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,6,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,284,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.652344,1.56,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,7,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,286,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,600.035156,1.58,0.17,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,8,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,287,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.621094,1.56,0.16,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,9,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,285,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.75,1.55,0.17,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","lda","cpp_project","float64",48.5358734130859,44,10,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,286,"accuracy",0.874528056892866,0.874528056892866,0.812762740967671,0.808052487455842,,,,"ok",,,599.753906,1.57,0.18,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mdatools","float64",48.5358734130859,44,1,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,20206,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok","No validation results were found.",,5601.300781,16.72,4.8,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mdatools","float64",48.5358734130859,44,2,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,20260,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok","No validation results were found.",,5601.488281,16.79,4.79,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mdatools","float64",48.5358734130859,44,3,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,20308,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok","No validation results were found.",,5601.339844,16.86,4.73,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mixOmics","float64",48.5358734130859,44,1,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"killed_timeout",,"Package comparison run exceeded timeout",3338.042969,9958.05,41.27,"killed_timeout"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mixOmics","float64",48.5358734130859,44,2,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_timeout'.",,,,"not_started"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","mixOmics","float64",48.5358734130859,44,3,"mixOmics_plsda","mixOmics","6.36.0","mixOmics::plsda","PLS-DA","PLS-DA","PLS-DA",TRUE,,"accuracy",,,,,,,,"skipped_after_previous_failure",,"Replicate skipped because replicate 1 ended with status 'killed_timeout'.",,,,"not_started"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,1,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,917,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.84375,1.63,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,2,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,893,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.609375,1.61,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,3,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,896,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.195312,1.62,0.13,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,4,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,917,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.734375,1.62,0.16,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,5,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,896,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.484375,1.6,0.14,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,6,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,900,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.648438,1.63,0.12,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,7,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,892,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.289062,1.63,0.12,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,8,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,892,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.480469,1.63,0.12,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,9,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,896,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.722656,1.62,0.13,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pcv","float64",48.5358734130859,44,10,"pcv_simpls","pcv","1.1.0","pcv:::simpls","SIMPLS","simpls","simpls",TRUE,900,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,305.539062,1.63,0.13,"ok"
"tabula","classification","/home/chiamaka/Documents/fastpls/data/TabulaMuris_float32.RData",123,50043,50059,50,32,"float64","float64","argmax","pls","float64",48.5358734130859,44,1,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,2584,"accuracy",0.800435486126371,0.800435486126371,0.598654992864988,0.58682068731277,,,,"ok",,,1978.660156,2.83,0.7,"ok"
