"package_version","dataset","family","task_type","selection_metric","ncomp","metric_value","kfold","seed","control_profile","oversample","power"
"0.99.39","cifar100","kernelpls","classification","accuracy",82,0.8312,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",83,0.83414,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",84,0.83544,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",85,0.83702,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",86,0.83792,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",87,0.83992,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",88,0.8419,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",89,0.84424,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",90,0.84508,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",91,0.8483,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",92,0.85158,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",93,0.85564,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",94,0.85786,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",95,0.85858,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",96,0.8598,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",97,0.8667,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",98,0.8701,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",99,0.87224,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",100,0.87466,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",101,0.87548,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",102,0.87568,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",103,0.87662,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",104,0.87718,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",105,0.87766,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",106,0.8777,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",107,0.87774,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",108,0.8781,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",109,0.87842,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",110,0.87864,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",111,0.87904,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",112,0.87924,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",113,0.87976,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",114,0.88024,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",115,0.88048,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",116,0.88096,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",117,0.88122,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",118,0.88102,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",119,0.88146,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",120,0.88146,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",121,0.88146,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",122,0.88186,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",123,0.88226,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",124,0.88294,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",125,0.88326,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",126,0.88344,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",127,0.88378,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",128,0.8835,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",129,0.8837,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",130,0.88372,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",131,0.88412,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",132,0.88472,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",133,0.88482,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",134,0.88518,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",135,0.88536,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",136,0.88568,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",137,0.88532,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",138,0.88546,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",139,0.88598,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",140,0.88616,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",141,0.88628,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",142,0.8863,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",143,0.88656,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",144,0.88634,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",145,0.88646,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",146,0.88674,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",147,0.88674,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",148,0.8869,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",149,0.88664,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",150,0.88676,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",151,0.887,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",152,0.88682,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",153,0.88654,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",154,0.8867,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",155,0.88686,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",156,0.88694,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",157,0.88686,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",158,0.88708,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",159,0.88728,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",160,0.8875,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",161,0.8878,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",162,0.8878,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",163,0.88774,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",164,0.88806,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",165,0.88814,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",166,0.88804,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",167,0.8882,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",168,0.88824,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",169,0.88808,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",170,0.88828,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",171,0.8882,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",172,0.88868,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",173,0.88866,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",174,0.88866,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",175,0.8887,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",176,0.8887,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",177,0.88886,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",178,0.88904,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",179,0.88928,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",180,0.88932,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",181,0.88912,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",182,0.88922,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",183,0.88922,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",184,0.88918,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",185,0.88936,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",186,0.88932,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",187,0.88942,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",188,0.8894,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",189,0.8894,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",190,0.88964,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",191,0.88954,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",192,0.88964,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",193,0.88952,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",194,0.8897,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",195,0.88992,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",196,0.88978,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",197,0.89012,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",198,0.89008,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",199,0.88998,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",200,0.89006,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",201,0.89008,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",202,0.89012,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",203,0.89044,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",204,0.89024,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",205,0.89032,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",206,0.89048,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",207,0.89032,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",208,0.89052,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",209,0.8903,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",210,0.89032,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",211,0.89042,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",212,0.89036,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",213,0.89054,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",214,0.89028,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",215,0.89044,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",216,0.89056,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",217,0.8906,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",218,0.89072,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",219,0.89082,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",220,0.8908,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",221,0.89062,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",222,0.8908,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",223,0.89068,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",224,0.8909,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",225,0.89088,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",226,0.89106,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",227,0.89114,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",228,0.89112,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",229,0.89106,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",230,0.89098,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",231,0.89104,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",232,0.89114,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",233,0.89114,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",234,0.89114,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",235,0.89136,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",236,0.89164,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",237,0.8916,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",238,0.89156,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",239,0.89148,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",240,0.8919,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",241,0.89178,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",242,0.8917,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",243,0.8917,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",244,0.89168,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",245,0.89158,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",246,0.89162,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",247,0.89168,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",248,0.89172,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",249,0.89176,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",250,0.89192,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",251,0.892,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",252,0.89198,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",253,0.89172,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",254,0.8917,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",255,0.89176,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",256,0.89176,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",257,0.8919,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",258,0.89178,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",259,0.89184,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",260,0.89188,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",261,0.89194,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",262,0.89216,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",263,0.89226,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",264,0.89226,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",265,0.89216,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",266,0.89212,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",267,0.8922,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",268,0.89216,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",269,0.89222,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",270,0.89224,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",271,0.89222,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",272,0.89218,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",273,0.89208,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",274,0.89212,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",275,0.892,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",276,0.89188,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",277,0.89202,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",278,0.89198,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",279,0.89192,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",280,0.89202,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",281,0.89214,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",282,0.89206,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",283,0.89204,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",284,0.89208,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",285,0.89204,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",286,0.892,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",287,0.89216,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",288,0.89202,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",289,0.89202,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",290,0.8921,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",291,0.89204,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",292,0.8921,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",293,0.8922,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",294,0.8922,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",295,0.89208,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",296,0.89202,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",297,0.89186,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",298,0.89198,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",299,0.892,10,123,"ordinary_fast",32,5
"0.99.39","cifar100","kernelpls","classification","accuracy",300,0.89194,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",1,0.256666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",2,0.305666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",3,0.381666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",4,0.448666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",5,0.460666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",6,0.522666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",7,0.586,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",8,0.631333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",9,0.677333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",10,0.725666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",11,0.746333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",12,0.792333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",13,0.805666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",14,0.825,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",15,0.848333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",16,0.858666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",17,0.875333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",18,0.877666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",19,0.890666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",20,0.901333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",21,0.916,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",22,0.926666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",23,0.935,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",24,0.939333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",25,0.943333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",26,0.946666666666667,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",27,0.950333333333333,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",28,0.95,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",29,0.95,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",30,0.952,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","plssvd","classification","accuracy",31,0.951,10,123,"not_applicable",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",1,0.256666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",2,0.305333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",3,0.382333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",4,0.446,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",5,0.460666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",6,0.523666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",7,0.584,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",8,0.630666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",9,0.677666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",10,0.731,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",11,0.758,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",12,0.775666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",13,0.781333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",14,0.800333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",15,0.821666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",16,0.830666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",17,0.846333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",18,0.847666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",19,0.876666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",20,0.886333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",21,0.889,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",22,0.893666666666667,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",23,0.903,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",24,0.916,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",25,0.92,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",26,0.928333333333333,10,123,"ordinary_fast",32,5
"0.99.39","gtex_v8","simpls","classification","accuracy",27,0.933333333333333,10,123,"ordinary_fast",32,5
