"family","setting","case","task","component","fold","fast_metric","reference_metric","status","error"
"OPLS","north_3","gasoline_real_regression","regression",1,4,0.239719099141231,0.239719099141245,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",1,5,0.329544203284581,0.329544203284593,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",2,1,0.165030629037546,0.165030629037538,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",2,2,0.276997419123262,0.276997419123255,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",2,3,0.163281820607863,0.163281820607883,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",2,4,0.226064275852635,0.226064275852706,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",2,5,0.286839773314255,0.286839773314624,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",3,1,0.158505499827124,0.158505499827099,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",3,2,0.250762938704921,0.250762938704869,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",3,3,0.206164272673134,0.206164272672649,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",3,4,0.194874486760716,0.194874486763315,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",3,5,0.245732977300866,0.245732977302262,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",4,1,0.170347242700008,0.170347242699931,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",4,2,0.266624711189723,0.266624711189745,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",4,3,0.246546977508629,0.246546977507042,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",4,4,0.220502709938573,0.220502709932727,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",4,5,0.225457095262164,0.225457095263861,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",5,1,0.191144817849843,0.191144817849685,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",5,2,0.281344668703118,0.281344668703287,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",5,3,0.361715117572645,0.361715117566195,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",5,4,0.195805851319138,0.195805851321494,"success",NA
"OPLS","north_3","gasoline_real_regression","regression",5,5,0.231411261369184,0.231411261368738,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",1,1,0.94988430234113,0.949884302341124,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",1,2,1.49926641880309,1.49926641880309,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",1,3,1.28806300088116,1.28806300088116,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",1,4,1.35925607411888,1.35925607411888,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",1,5,0.739559895103934,0.739559895103939,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",2,1,0.919546341610622,0.919546341610617,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",2,2,0.886977921756075,0.886977921756074,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",2,3,0.353489485859805,0.353489485859808,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",2,4,0.552504046605709,0.552504046605709,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",2,5,0.570852535714804,0.570852535714807,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",3,1,0.336548096281341,0.336548096281342,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",3,2,0.33207919943341,0.33207919943342,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",3,3,0.19484134946184,0.194841349461839,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",3,4,0.363658335654976,0.363658335654977,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",3,5,0.237930382751536,0.237930382751532,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",4,1,0.215171636052249,0.2151716360522,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",4,2,0.225343427271982,0.225343427272041,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",4,3,0.184655577006104,0.184655577006085,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",4,4,0.239719099141149,0.239719099141192,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",4,5,0.329544203284611,0.32954420328462,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",5,1,0.165030629037902,0.16503062903763,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",5,2,0.276997419123044,0.276997419123237,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",5,3,0.163281820607874,0.163281820607859,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",5,4,0.226064275852584,0.226064275852625,"success",NA
"kernelPLS","linear","gasoline_real_regression","regression",5,5,0.286839773314813,0.286839773314678,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",1,1,1.31163727186212,1.31163727186212,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",1,2,1.64204938930744,1.64204938930744,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",1,3,2.03502104415124,2.03502104415124,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",1,4,1.46491799548723,1.46491799548723,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",1,5,1.00142658632257,1.00142658632257,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",2,1,1.33839296696888,1.33839296696888,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",2,2,1.35912135086604,1.35912135086603,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",2,3,1.55828815114942,1.55828815114942,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",2,4,0.961271638261627,0.961271638261627,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",2,5,0.988505448258762,0.988505448258767,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",3,1,0.532717268797651,0.53271726879765,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",3,2,0.404366319390349,0.404366319390342,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",3,3,1.34867991829101,1.34867991829101,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",3,4,0.425698154562078,0.425698154562076,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",3,5,0.526326451347247,0.526326451347248,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",4,1,0.362190853078909,0.362190853078907,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",4,2,0.302420655233858,0.302420655233842,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",4,3,0.538682492783442,0.538682492783439,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",4,4,0.440489451935503,0.440489451935499,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",4,5,0.402940116117836,0.402940116117832,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",5,1,0.307185385862305,0.307185385862288,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",5,2,0.315807969316548,0.315807969316627,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",5,3,0.506776477271143,0.506776477271123,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",5,4,0.403364585391774,0.403364585391745,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","gasoline_real_regression","regression",5,5,0.353916843919405,0.353916843919397,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",1,1,1.39544612188483,1.39544612188483,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",1,2,1.2470028929274,1.2470028929274,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",1,3,1.92988273990241,1.92988273990241,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",1,4,0.894651744027211,0.894651744027211,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",1,5,1.18606038665728,1.18606038665729,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",2,1,1.08346221210955,1.08346221210955,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",2,2,1.30647933886313,1.30647933886312,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",2,3,1.50815023368321,1.50815023368321,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",2,4,1.05623998805171,1.05623998805172,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",2,5,1.03769221451995,1.03769221451996,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",3,1,0.825709196102004,0.825709196102005,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",3,2,0.708503062681102,0.708503062681091,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",3,3,1.50374481301806,1.50374481301806,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",3,4,0.535016594729642,0.535016594729641,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",3,5,0.837351061758337,0.837351061758345,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",4,1,0.577202960405152,0.57720296040515,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",4,2,0.781201677047511,0.781201677047509,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",4,3,1.18628904027993,1.18628904027993,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",4,4,0.54007224755986,0.54007224755986,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",4,5,0.674481968634122,0.674481968634126,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",5,1,0.533384982858902,0.533384982858902,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",5,2,0.60455053807818,0.604550538078171,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",5,3,1.07726873713971,1.07726873713971,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",5,4,0.490578439237332,0.490578439237325,"success",NA
"kernelPLS","rbf_gamma_1_over_p","gasoline_real_regression","regression",5,5,0.552092326097047,0.55209232609705,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",1,1,1.16585223441096,1.16585223441096,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",1,2,1.19032575708609,1.19032575708609,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",1,3,1.87669213863227,1.87669213863227,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",1,4,0.682564903445944,0.682564903445944,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",1,5,1.17883083871678,1.17883083871679,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",2,1,1.14927815988275,1.14927815988275,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",2,2,1.07064026639074,1.07064026639073,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",2,3,1.74321135410502,1.74321135410502,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",2,4,0.689695680412813,0.689695680412812,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",2,5,1.00705864081808,1.00705864081809,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",3,1,0.926069889413902,0.926069889413904,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",3,2,0.765359961701711,0.765359961701707,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",3,3,1.69030233496412,1.69030233496413,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",3,4,0.526212792492258,0.52621279249226,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",3,5,0.927375843668737,0.927375843668744,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",4,1,0.844911268663177,0.844911268663179,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",4,2,0.746639315146113,0.746639315146106,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",4,3,1.72285416140444,1.72285416140444,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",4,4,0.548185800762641,0.548185800762641,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",4,5,0.895751294049432,0.895751294049439,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",5,1,0.853178857255073,0.85317885725508,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",5,2,0.765286820276936,0.765286820276929,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",5,3,1.66386438350253,1.66386438350253,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",5,4,0.526933254345841,0.526933254345843,"success",NA
"kernelPLS","rbf_gamma_4_over_p","gasoline_real_regression","regression",5,5,0.891196005562794,0.8911960055628,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",1,1,1.33934326566839,1.33934326566839,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",1,2,1.79964761806408,1.79964761806408,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",1,3,2.06732325501314,2.06732325501314,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",1,4,1.3727682689696,1.3727682689696,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",1,5,1.2934461788125,1.29344617881251,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",2,1,1.23453813205163,1.23453813205163,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",2,2,1.34968250492995,1.34968250492995,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",2,3,1.55131335549884,1.55131335549884,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",2,4,0.776180986957526,0.776180986957526,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",2,5,0.9637755401193,0.963775540119305,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",3,1,0.859765217915574,0.859765217915572,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",3,2,1.25708251528486,1.25708251528485,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",3,3,0.991990694226489,0.991990694226489,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",3,4,0.630141438135028,0.630141438135029,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",3,5,0.899541588537509,0.899541588537508,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",4,1,0.736765282460968,0.736765282460963,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",4,2,1.15944225535444,1.15944225535442,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",4,3,0.760691822101241,0.760691822101243,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",4,4,0.548216907121133,0.548216907121137,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",4,5,0.955546807167915,0.955546807167908,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",5,1,0.475275383021015,0.475275383021014,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",5,2,0.280449625610851,0.280449625610907,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",5,3,0.322442552237382,0.322442552237371,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",5,4,0.443745241830402,0.443745241830438,"success",NA
"kernelPLS","poly_degree2_offset1","gasoline_real_regression","regression",5,5,0.392319761539927,0.392319761539912,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",1,1,1.44096911923905,1.44096911923905,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",1,2,1.78966019853521,1.78966019853521,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",1,3,1.21569081735672,1.21569081735672,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",1,4,1.30371944599209,1.30371944599209,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",1,5,1.53652621631213,1.53652621631213,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",2,1,1.13697312665694,1.13697312665694,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",2,2,1.51729275247425,1.51729275247424,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",2,3,1.26438372214134,1.26438372214134,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",2,4,0.947663975528233,0.947663975528233,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",2,5,1.2815958217214,1.2815958217214,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",3,1,1.15355140352199,1.15355140352198,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",3,2,1.63839454963263,1.6383945496326,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",3,3,1.34267919790451,1.34267919790451,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",3,4,0.801703157256636,0.801703157256638,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",3,5,1.16332539152827,1.16332539152828,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",4,1,1.10314976261028,1.10314976261028,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",4,2,1.4319827536531,1.43198275365307,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",4,3,0.619652439665886,0.619652439665897,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",4,4,0.670270869714874,0.670270869714884,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",4,5,1.29220793449133,1.29220793449134,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",5,1,0.837003551696685,0.837003551696698,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",5,2,1.51378253514936,1.5137825351492,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",5,3,0.610538848473012,0.610538848473013,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",5,4,0.64196107796942,0.641961077969476,"success",NA
"kernelPLS","poly_degree3_offset1","gasoline_real_regression","regression",5,5,0.939152755492666,0.939152755492682,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",1,1,1.46828818517426,1.46828818517426,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",1,2,1.77446719433252,1.77446719433252,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",1,3,1.69750323036951,1.69750323036951,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",1,4,1.26150923577803,1.26150923577803,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",1,5,1.40260955301625,1.40260955301625,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",2,1,1.3879138356145,1.3879138356145,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",2,2,1.94238813149389,1.94238813149396,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",2,3,1.58793919649816,1.58793919649816,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",2,4,1.1085142530241,1.1085142530241,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",2,5,1.49772642499792,1.49772642499792,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",3,1,1.23276862359275,1.23276862359275,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",3,2,1.60681451048976,1.60681451048981,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",3,3,1.52932595445598,1.52932595445598,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",3,4,1.07864819019184,1.07864819019184,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",3,5,1.34105895099123,1.34105895099123,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",4,1,1.26837023727103,1.26837023727103,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",4,2,1.65650127256523,1.65650127256574,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",4,3,1.63743013587446,1.63743013587446,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",4,4,0.886309085210157,0.886309085210129,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",4,5,1.41382010607589,1.41382010607588,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",5,1,1.0504383000697,1.0504383000697,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",5,2,2.07410359947826,2.07410359947994,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",5,3,1.22752904905835,1.22752904905836,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",5,4,0.658821534536218,0.658821534536154,"success",NA
"kernelPLS","poly_degree4_offset1","gasoline_real_regression","regression",5,5,1.38416405953728,1.38416405953728,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",1,1,1.47595644393074,1.47595644393074,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",1,2,1.73795897292214,1.73795897292214,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",1,3,1.81178998616739,1.81178998616739,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",1,4,1.29355094377783,1.29355094377783,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",1,5,1.64109395312196,1.64109395312196,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",2,1,1.46317218837431,1.46317218837431,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",2,2,1.83009473444945,1.83009473444945,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",2,3,1.54904907567767,1.54904907567767,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",2,4,1.14844436268627,1.14844436268627,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",2,5,1.50073752827622,1.50073752827622,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",3,1,1.33496161712545,1.33496161712545,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",3,2,1.6209623127434,1.62096231274339,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",3,3,1.52177830873953,1.52177830873953,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",3,4,1.09922485759108,1.09922485759108,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",3,5,1.37914045875304,1.37914045875304,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",4,1,1.30998402613464,1.30998402613465,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",4,2,1.79867301245274,1.79867301245267,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",4,3,1.47716050644997,1.47716050644995,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",4,4,1.10069507331722,1.10069507331719,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",4,5,1.30997262004601,1.30997262004595,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",5,1,1.29141295077488,1.29141295077488,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",5,2,1.45103561545974,1.45103561545973,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",5,3,1.4861052831233,1.4861052831232,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",5,4,0.731774560090237,0.731774560090835,"success",NA
"kernelPLS","poly_degree3_offset0","gasoline_real_regression","regression",5,5,1.26287933132622,1.26287933132599,"success",NA
"OPLS","north_1","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"OPLS","north_1","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"OPLS","north_1","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"OPLS","north_1","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"OPLS","north_1","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"OPLS","north_1","breast_real_classification","classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"OPLS","north_1","breast_real_classification","classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"OPLS","north_1","breast_real_classification","classification",2,3,0.9,0.9,"success",NA
"OPLS","north_1","breast_real_classification","classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_1","breast_real_classification","classification",2,5,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_1","breast_real_classification","classification",3,1,1,1,"success",NA
"OPLS","north_1","breast_real_classification","classification",3,2,1,1,"success",NA
"OPLS","north_1","breast_real_classification","classification",3,3,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_1","breast_real_classification","classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_1","breast_real_classification","classification",3,5,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_2","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"OPLS","north_2","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"OPLS","north_2","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"OPLS","north_2","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"OPLS","north_2","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"OPLS","north_2","breast_real_classification","classification",2,1,1,1,"success",NA
"OPLS","north_2","breast_real_classification","classification",2,2,1,1,"success",NA
"OPLS","north_2","breast_real_classification","classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"OPLS","north_2","breast_real_classification","classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_2","breast_real_classification","classification",2,5,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_2","breast_real_classification","classification",3,1,1,1,"success",NA
"OPLS","north_2","breast_real_classification","classification",3,2,1,1,"success",NA
"OPLS","north_2","breast_real_classification","classification",3,3,0.9,0.9,"success",NA
"OPLS","north_2","breast_real_classification","classification",3,4,0.933333333333333,0.933333333333333,"success",NA
