"run_id","package_version","source_archive_sha256","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","scenario_id","design_partition","factor_name","factor_value","factor_label","task_type","method","route","backend","svd_method","xprod_requested","xprod_used","precision","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","replicate","data_seed","fit_seed","oversample","power","rsvd_control_profile","rsvd_case_audit_available","rsvd_case_audit_certified","rsvd_deterministic_fallbacks","rsvd_audit_max_attempts","rsvd_effective_oversample","rsvd_effective_power","rsvd_max_triplet_residual","rsvd_max_omitted_direction_ratio","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","process_peak_rss_mb","incremental_peak_rss_mb","gpu_process_peak_mb","gpu_total_baseline_mb","gpu_total_peak_mb","gpu_total_incremental_mb","fit_sec","prediction_sec","total_sec","model_size_mb","input_size_mb","rmsd","q2","accuracy","prediction_relative_error","prediction_correlation","label_agreement","score_relative_error","score_correlation","metric_absolute_difference","numerical_status","status","warnings","error"
"43_crosscov_mb_8_0__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,289.84375,322.5625,325.046875,322.625,32.78125,NA,NA,NA,NA,5.6,0.0960000000000001,5.696,8.20050811767578,28.1400299072266,0.828451306599779,0.342121583418551,NA,1.86067733639811e-05,0.999999999826949,NA,NA,NA,1.56123368344474e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,297.234375,330.78125,330.9375,330.875,33.640625,NA,NA,NA,NA,5.611,0.0960000000000001,5.707,8.20050811767578,28.1400299072266,0.82845130659978,0.34212158341855,NA,1.8606773360852e-05,0.999999999826948,NA,NA,NA,1.56123368455496e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,1,10043,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,291.859375,324.875,327.40625,324.969,33.109625,NA,NA,NA,NA,3.378,0.0960000000000001,3.474,8.20049285888672,28.1400299072266,0.828451306599779,0.342121583418551,NA,1.86067733572534e-05,0.99999999982695,NA,NA,NA,1.56123368344474e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,279.53125,309.46875,305.3125,313.078,33.54675,NA,NA,NA,NA,3.368,0.0960000000000001,3.464,8.20049285888672,28.1400299072266,0.82845130659978,0.342121583418551,NA,1.86067733572981e-05,0.999999999826948,NA,NA,NA,1.56123368455496e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,291.953125,325.046875,327.53125,326.938,34.984875,NA,NA,NA,NA,3.373,0.0969999999999995,3.47,8.20049285888672,28.1400299072266,0.82845130659978,0.342121583418551,NA,1.86067733618361e-05,0.99999999982695,NA,NA,NA,1.56123368455496e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_implicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,1,10043,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,288.078125,297.859375,300.34375,299.984,11.905875,NA,NA,NA,NA,8.299,0.0969999999999995,8.396,8.20078277587891,28.1400299072266,0.82845130659978,0.342121583418551,NA,1.86067733608934e-05,0.999999999826949,NA,NA,NA,1.56123368455496e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_implicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,291.71875,301.140625,301.234375,301.203,9.48424999999997,NA,NA,NA,NA,8.307,0.0960000000000001,8.403,8.20078277587891,28.1400299072266,0.828451306599779,0.342121583418551,NA,1.86067733591014e-05,0.99999999982695,NA,NA,NA,1.56123368344474e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__cpu_rsvd_implicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,287.78125,296.953125,299.4375,298.891,11.10975,NA,NA,NA,NA,8.316,0.0960000000000001,8.412,8.20078277587891,28.1400299072266,0.82845130659978,0.34212158341855,NA,1.8606773358083e-05,0.999999999826949,NA,NA,NA,1.56123368455496e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,1,10043,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,296.484375,414.890625,414.953125,415,118.515625,NA,NA,NA,NA,1.368,0.0089999999999999,1.377,8.47108459472656,28.1400299072266,0.828451307962593,0.342121581254117,NA,1.86682468410333e-05,0.99999999982579,NA,NA,NA,1.5748618198419e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,292.171875,416.921875,416.96875,416.969,124.797125,NA,NA,NA,NA,1.464,0.012,1.476,8.47108459472656,28.1400299072266,0.828451310736297,0.342121576848922,NA,1.87521215789031e-05,0.999999999824218,NA,NA,NA,1.60259885806369e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,289.3125,416.859375,416.90625,416.859,127.5465,NA,NA,NA,NA,1.373,0.0100000000000002,1.383,8.47108459472656,28.1400299072266,0.828451309932663,0.342121578125257,NA,1.84832704559359e-05,0.999999999829243,NA,NA,NA,1.59456251869194e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_explicit","metal","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,1,10043,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,296.40625,355.078125,360.171875,355.078,58.67175,NA,NA,NA,NA,1.068,0.0089999999999999,1.077,8.4710693359375,28.1400299072266,0.828451304454364,0.342121586825939,NA,1.85882749441728e-05,0.999999999827265,NA,NA,NA,1.5397795272154e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_explicit","metal","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,288.359375,396.953125,402.0625,396.969,108.609625,NA,NA,NA,NA,0.966,0.00800000000000001,0.974,8.4710693359375,28.1400299072266,0.828451301167754,0.342121592045781,NA,1.83731147731783e-05,0.999999999831257,NA,NA,NA,1.5069134251533e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_explicit","metal","rsvd","explicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,293.25,414.421875,414.640625,414.734,121.484,NA,NA,NA,NA,0.977,0.0110000000000001,0.988,8.4710693359375,28.1400299072266,0.828451304386422,0.342121586933845,NA,1.86536780079953e-05,0.99999999982608,NA,NA,NA,1.53910011180258e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_implicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_implicit","metal","rsvd","implicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,1,10043,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,294.578125,404.375,404.40625,405.562,110.983875,NA,NA,NA,NA,0.952,0.014,0.966,8.4710693359375,28.1400299072266,0.828451304454364,0.342121586825939,NA,1.85882749441728e-05,0.999999999827265,NA,NA,NA,1.5397795272154e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_implicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_implicit","metal","rsvd","implicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,2,10043,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,293.015625,401.875,401.984375,401.984,108.968375,NA,NA,NA,NA,0.955,0.01,0.965,8.4710693359375,28.1400299072266,0.828451301167754,0.342121592045781,NA,1.83731147731783e-05,0.999999999831257,NA,NA,NA,1.5069134251533e-07,"within_tolerance","success",NA,NA
"43_crosscov_mb_8_0__metal_rsvd_implicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","43_crosscov_mb_8_0","one_factor","crosscov_mb",8.00323486328125,8,"regression","simpls","metal_rsvd_implicit","metal","rsvd","implicit",FALSE,"float64",1500,300,1000,1049,NA,20,10,1,8.00323486328125,3,10043,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,294.015625,410.46875,410.515625,410.438,116.422375,NA,NA,NA,NA,0.984,0.01,0.994,8.4710693359375,28.1400299072266,0.828451304386422,0.342121586933845,NA,1.86536780079953e-05,0.99999999982608,NA,NA,NA,1.53910011180258e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,320.828125,396.96875,408.96875,413.781,92.952875,NA,NA,NA,NA,1.751,0.191,1.942,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080741,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,325.75,401.953125,411.671875,435.812,110.062,NA,NA,NA,NA,1.757,0.191,1.948,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080741,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cpu_irlba_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,325.375,401.53125,413.53125,408.344,82.969,NA,NA,NA,NA,1.749,0.191,1.94,16.2789611816406,42.5321197509766,0.832300993081847,0.312480039080741,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,325.328125,402.3125,412.015625,406.828,81.499875,NA,NA,NA,NA,11.019,0.190999999999999,11.21,16.284065246582,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740267163e-05,0.999999999438492,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,325.765625,403.90625,413.609375,408.422,82.656375,NA,NA,NA,NA,10.998,0.191000000000001,11.189,16.284065246582,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740247661e-05,0.999999999438492,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_auto","cpu","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,325.734375,388.484375,398.1875,412.188,86.453625,NA,NA,NA,NA,11.026,0.19,11.216,16.284065246582,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740235092e-05,0.999999999438492,NA,NA,NA,3.51753297156421e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_explicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,323.359375,399.8125,409.59375,436.062,112.702625,NA,NA,NA,NA,6.641,0.192,6.833,16.284049987793,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740233658e-05,0.999999999438491,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_explicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,307.453125,372.5625,372.265625,372.562,65.108875,NA,NA,NA,NA,6.645,0.191999999999999,6.837,16.284049987793,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740253703e-05,0.999999999438491,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_explicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_explicit","cpu","rsvd","explicit",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,325.203125,401.546875,411.25,406.109,80.905875,NA,NA,NA,NA,6.644,0.191000000000001,6.835,16.284049987793,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740267143e-05,0.999999999438492,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_implicit__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,322.75,357.03125,369.03125,393.234,70.484,NA,NA,NA,NA,12.545,0.191000000000001,12.736,16.2843399047852,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740258039e-05,0.999999999438492,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_implicit__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,322.21875,356.6875,368.6875,387.938,65.71925,NA,NA,NA,NA,12.538,0.192,12.73,16.2843399047852,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.35194740276028e-05,0.999999999438492,NA,NA,NA,3.51753297378465e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__cpu_rsvd_implicit__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","cpu_rsvd_implicit","cpu","rsvd","implicit",TRUE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,32,5,"explicit",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,326.359375,359.671875,369.390625,364.25,37.890625,NA,NA,NA,NA,12.586,0.190999999999999,12.777,16.2843399047852,42.5321197509766,0.832301344835144,0.31247945795096,NA,3.351947402907e-05,0.999999999438492,NA,NA,NA,3.51753297267443e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__metal_rsvd_auto__rep1","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,1,10044,124,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,328.703125,469.765625,476.25,478.281,149.577875,NA,NA,NA,NA,2.086,0.0129999999999999,2.099,16.6345977783203,42.5321197509766,0.83230134851256,0.31247945187549,NA,3.34846978739283e-05,0.999999999439577,NA,NA,NA,3.55430713527838e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__metal_rsvd_auto__rep2","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,2,10044,125,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,325.8125,552.515625,552.625,552.516,226.7035,NA,NA,NA,NA,2.117,0.0139999999999998,2.131,16.6345977783203,42.5321197509766,0.83230134409383,0.312479459175655,NA,3.35210012263352e-05,0.999999999438356,NA,NA,NA,3.51011983146243e-07,"within_tolerance","success",NA,NA
"44_crosscov_mb_16_0__metal_rsvd_auto__rep3","0.99.39",NA,"reference_1",1,1,"/Library/Frameworks/R.framework/Versions/4.6/Resources/lib/libRblas.0.dylib","44_crosscov_mb_16_0","one_factor","crosscov_mb",15.9988403320312,16,"regression","simpls","metal_rsvd_auto","metal","rsvd","auto",FALSE,"float64",1500,300,1000,2097,NA,20,10,1,15.9988403320312,3,10044,126,NA,NA,"high_response_stable",FALSE,NA,NA,NA,48,6,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,328.859375,469.453125,481.671875,494.359,165.499625,NA,NA,NA,NA,2.151,0.016,2.167,16.6345977783203,42.5321197509766,0.832301339499474,0.312479466765966,NA,3.34040879398814e-05,0.999999999442297,NA,NA,NA,3.46417627028472e-07,"within_tolerance","success",NA,NA
