"scenario_id","design_partition","factor_name","factor_value","task_type","route","backend","svd_method","xprod_requested","xprod_used","requested_oversample","requested_power","rsvd_control_profile","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","effective_oversample","effective_power","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_incremental_rss_mb","median_process_peak_rss_mb","median_gpu_process_peak_mb","median_model_size_mb","median_prediction_relative_error","min_prediction_correlation","min_label_agreement","median_metric_absolute_difference","numerical_failures","completed_runs"
"46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,"regression","cpu_rsvd_explicit","cpu","rsvd","explicit","FALSE",32,5,"explicit","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1500,300,1000,8389,NA,20,10,1,64.0029907226562,26.415,0.0190000000000019,0.762,0.0024999999999995,27.177,0.0164999999999971,175.780875,773.484,NA,64.8162460327148,1.21003742447929e-05,0.999999999926818,NA,1.23409531482821e-08,0,3
"46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,"regression","cpu_rsvd_implicit","cpu","rsvd","implicit","TRUE",32,5,"explicit","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1500,300,1000,8389,NA,20,10,1,64.0029907226562,38.155,0.0345000000000013,0.759999999999998,0.000499999999999057,38.915,0.0349999999999966,85.250375,682.891,NA,64.816535949707,1.21003742426026e-05,0.999999999926817,NA,1.23409531482821e-08,0,3
"46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,1500,300,1000,8389,NA,20,10,1,64.0029907226562,8.247,0.0444999999999993,0.0359999999999996,0.0049999999999999,8.283,0.0484999999999989,383.874625,986.359,NA,65.6468353271484,1.21121175468077e-05,0.999999999926431,NA,1.0864531385657e-08,0,3
"46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,"regression","metal_rsvd_explicit","metal","rsvd","explicit","FALSE",32,5,"explicit","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1500,300,1000,8389,NA,20,10,1,64.0029907226562,5.557,0.0670000000000002,0.0390000000000006,0.0135000000000005,5.596,0.0534999999999997,406.405625,1008.39,NA,65.6468200683594,1.21311904648368e-05,0.999999999926077,NA,1.25263459604952e-08,0,3
"46_crosscov_mb_64_0","one_factor","crosscov_mb",64.0029907226562,"regression","metal_rsvd_implicit","metal","rsvd","implicit","FALSE",32,5,"explicit","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1500,300,1000,8389,NA,20,10,1,64.0029907226562,5.57,0.024,0.04,0.0030000000000001,5.607,0.0225,406.738125,1009.91,NA,65.6468200683594,1.21311904648368e-05,0.999999999926077,NA,1.25263459604952e-08,0,3
"01_n_500","one_factor","n",500,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,500,100,400,100,NA,30,20,1,0.30517578125,0.041,0.001,0.002,5e-04,0.043,5e-04,0.749875000000003,210.484,NA,0.400917053222656,0,1,NA,0,0,3
"01_n_500","one_factor","n",500,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,500,100,400,100,NA,30,20,1,0.30517578125,0.534,0.002,0.002,0,0.536,0.002,0.905875000000009,212.609,NA,0.406021118164062,1.45213470123955e-05,0.999999999894447,NA,6.50846160299423e-08,0,3
"01_n_500","one_factor","n",500,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"high_response_stable","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,48,6,500,100,400,100,NA,30,20,1,0.30517578125,0.28,0.01,0.003,0.002,0.283,0.00800000000000001,29.046875,240,NA,0.558418273925781,1.44206686865414e-05,0.999999999895905,NA,5.71982406993854e-08,0,3
"02_n_1000","one_factor","n",1000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,1000,200,400,100,NA,30,20,1,0.30517578125,0.054,5e-04,0.003,5e-04,0.057,0.001,6.79675,226.828,NA,0.400917053222656,0,1,NA,0,0,3
"02_n_1000","one_factor","n",1000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1000,200,400,100,NA,30,20,1,0.30517578125,0.291,5e-04,0.003,5e-04,0.294,0.001,7.24975000000001,222.25,NA,0.406005859375,5.89907667839394e-06,0.999999999982605,NA,1.25865029509953e-09,0,3
"02_n_1000","one_factor","n",1000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,1000,200,400,100,NA,30,20,1,0.30517578125,0.296,0.00750000000000001,0.004,0.00150000000000006,0.302,0.00700000000000001,25.078375,247.469,NA,0.634696960449219,5.91403924036445e-06,0.999999999982521,NA,6.65566102231452e-09,0,3
"03_n_2000","one_factor","n",2000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,1,0.30517578125,0.073,5e-04,0.006,5e-04,0.0780000000000001,0.000499999999999945,17.031375,244.906,NA,0.400917053222656,0,1,NA,0,0,3
"03_n_2000","one_factor","n",2000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,1,0.30517578125,0.31,0.001,0.006,0.000500000000000115,0.316,0.0015,1.25037499999999,237.891,NA,0.406005859375,2.24783628107171e-06,0.99999999999748,NA,2.71799068807255e-08,0,3
"03_n_2000","one_factor","n",2000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,1,0.30517578125,0.349,0.00900000000000001,0.0069999999999999,1.09287578986539e-16,0.356,0.00900000000000001,28.812875,261.391,NA,0.787284851074219,2.29681666361978e-06,0.999999999997378,NA,2.19647416921376e-08,0,3
"04_n_5000","one_factor","n",5000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,5000,1000,400,100,NA,30,20,1,0.30517578125,0.345,0.0025,0.0129999999999999,1.00613961606655e-16,0.358,0.0025,16.20275,275.047,NA,0.400917053222656,0,1,NA,0,0,3
"04_n_5000","one_factor","n",5000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,5000,1000,400,100,NA,30,20,1,0.30517578125,0.586,0.00249999999999995,0.0129999999999999,1.00613961606655e-16,0.599,0.00250000000000006,19.780875,279.734,NA,0.406005859375,5.54178702973235e-06,0.999999999984654,NA,1.61333491011106e-08,0,3
"04_n_5000","one_factor","n",5000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,5000,1000,400,100,NA,30,20,1,0.30517578125,0.417,0.01,0.0110000000000001,0.00199999999999999,0.426,0.011,44.34375,309.625,NA,1.24504852294922,5.53958737062352e-06,0.999999999984658,NA,1.4548243942869e-08,0,3
"05_n_10000","one_factor","n",10000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,10000,2000,400,100,NA,30,20,1,0.30517578125,0.662,0.00150000000000006,0.0249999999999999,0.000499999999999948,0.687,0.00199999999999989,46.671375,369.062,NA,0.400917053222656,0,1,NA,0,0,3
"05_n_10000","one_factor","n",10000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,10000,2000,400,100,NA,30,20,1,0.30517578125,0.9,0.00150000000000006,0.0249999999999999,1.00613961606655e-16,0.925,0.00149999999999995,52.656625,373.297,NA,0.406005859375,1.18447068040893e-05,0.999999999929852,NA,1.2984957015183e-07,0,3
"05_n_10000","one_factor","n",10000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,10000,2000,400,100,NA,30,20,1,0.30517578125,0.559,0.00399999999999989,0.018,0.00249999999999995,0.579,0.00550000000000006,101.2505,424.438,NA,2.00798797607422,1.18914673466748e-05,0.999999999929306,NA,1.29090038603064e-07,0,3
"19_ncomp_2","one_factor","ncomp",2,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,2,1,0.3814697265625,0.0429999999999999,0,0.00700000000000001,0,0.0499999999999999,0,17.891,252.516,NA,0.411582946777344,0,1,NA,0,0,3
"19_ncomp_2","one_factor","ncomp",2,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,2,1,0.3814697265625,0.073,5e-04,0.00700000000000001,0.000500000000000005,0.079,5e-04,17.437125,253.859,NA,0.416671752929688,0.000296676759933964,0.99999990716709,NA,8.50371369987002e-08,0,3
"19_ncomp_2","one_factor","ncomp",2,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,2,1,0.3814697265625,0.0720000000000001,0.00249999999999999,0.01,0.0035,0.0810000000000001,0.0035,26.702875,266.906,NA,0.456161499023438,1.7501798069046e-06,0.999999999998466,NA,3.45692907632866e-09,0,3
"20_ncomp_5","one_factor","ncomp",5,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,5,1,0.3814697265625,0.0489999999999999,5e-04,0.00700000000000001,0,0.0559999999999999,5e-04,16.437125,253.859,NA,0.425315856933594,0,1,NA,0,0,3
"20_ncomp_5","one_factor","ncomp",5,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,5,1,0.3814697265625,0.125,0.001,0.006,0.000500000000000005,0.132,0.001,16.328375,253.156,NA,0.430404663085938,0.000483471149518698,0.9999995715426,NA,2.74584478376916e-07,0,3
"20_ncomp_5","one_factor","ncomp",5,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,5,1,0.3814697265625,0.124,0.003,0.005,0,0.129,0.003,26.062125,266.234,NA,0.529403686523438,2.05387950993556e-05,0.999999999789204,NA,1.69844452946322e-08,0,3
"21_ncomp_10","one_factor","ncomp",10,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,10,1,0.3814697265625,0.065,0,0.00700000000000001,0.000500000000000005,0.072,5e-04,15.953125,254.281,NA,0.448219299316406,0,1,NA,0,0,3
"21_ncomp_10","one_factor","ncomp",10,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,10,1,0.3814697265625,0.214,5e-04,0.00700000000000001,0,0.221,5e-04,15.9375,251.625,NA,0.45330810546875,0.000388156325066644,0.999999907996465,NA,4.1313181542435e-07,0,3
"21_ncomp_10","one_factor","ncomp",10,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,10,1,0.3814697265625,0.201,0.002,0.0100000000000001,0.003,0.213,0.004,28.0625,272.281,NA,0.651481628417969,1.49921003178997e-05,0.999999999887621,NA,5.03322871159284e-08,0,3
"22_ncomp_20","one_factor","ncomp",20,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,20,1,0.3814697265625,0.101,5e-04,0.006,0.000500000000000005,0.107,0,16.233875,255.812,NA,0.493995666503906,0,1,NA,0,0,3
"22_ncomp_20","one_factor","ncomp",20,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,20,1,0.3814697265625,0.391,5e-04,0.00700000000000012,0.00100000000000001,0.399,0.001,16.031125,254.125,NA,0.49908447265625,0.000792694487795071,0.999999630815211,NA,1.65260229612052e-06,0,3
"22_ncomp_20","one_factor","ncomp",20,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,20,1,0.3814697265625,0.374,0.004,0.006,0,0.38,0.004,33.328375,274.75,NA,0.895622253417969,4.52425543298668e-06,0.999999999989774,NA,3.25795894706715e-08,0,3
"23_ncomp_40","one_factor","ncomp",40,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,40,1,0.3814697265625,0.161,0,0.006,0.000500000000000005,0.167,5e-04,17.484625,253.141,NA,0.585548400878906,0,1,NA,0,0,3
"23_ncomp_40","one_factor","ncomp",40,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,40,1,0.3814697265625,0.745,0.00150000000000006,0.006,0.00049999999999995,0.752,0.00149999999999995,18.85925,254.828,NA,0.59063720703125,0.000631934803587179,0.999999756999976,NA,4.64099096308956e-06,0,3
"23_ncomp_40","one_factor","ncomp",40,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,40,1,0.3814697265625,0.722,0.005,0.00800000000000001,0.002,0.732,0.004,37.54725,282.516,NA,1.38390350341797,6.9811784243664e-06,0.999999999975633,NA,1.17826540746435e-08,0,3
"24_ncomp_80","one_factor","ncomp",80,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,100,80,1,0.3814697265625,0.304,5e-04,0.0069999999999999,0,0.311,5e-04,16.124875,248.125,NA,0.768653869628906,0,1,NA,0,0,3
"24_ncomp_80","one_factor","ncomp",80,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,80,1,0.3814697265625,1.454,0.00200000000000022,0.00700000000000012,2.24646690138997e-16,1.461,0.00200000000000022,17.73425,255.016,NA,0.77374267578125,0.0019525480759169,0.99999767429253,NA,6.61543777141782e-06,0,3
"24_ncomp_80","one_factor","ncomp",80,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,100,80,1,0.3814697265625,1.405,0.0105,0.00700000000000012,0.000499999999999946,1.412,0.00999999999999979,50.78075,288.109,NA,2.36046600341797,7.98941823968814e-06,0.999999999968067,NA,2.64666963345483e-08,0,3
"06_p_50","one_factor","p",50,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,50,100,NA,30,20,1,0.03814697265625,0.011,5e-04,0.001,0,0.012,5e-04,3.04662500000001,211.781,NA,0.0751419067382812,0,1,NA,0,0,3
"06_p_50","one_factor","p",50,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,50,100,NA,30,20,1,0.03814697265625,0.041,5e-04,0.001,5e-04,0.043,5e-04,2.15587500000001,218.031,NA,0.080230712890625,6.32772413327963e-07,0.999999999999787,NA,1.71395970749444e-08,0,3
"06_p_50","one_factor","p",50,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,50,100,NA,30,20,1,0.03814697265625,0.117,0.00299999999999999,0.00499999999999989,0.001,0.122,0.002,9.25024999999999,225.094,NA,0.408103942871094,7.29380465347188e-07,0.999999999999719,NA,1.56811583718053e-08,0,3
"07_p_100","one_factor","p",100,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,100,100,NA,30,20,1,0.0762939453125,0.023,0,0.002,0,0.025,0,3.812625,217.547,NA,0.121681213378906,0,1,NA,0,0,3
"07_p_100","one_factor","p",100,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,100,100,NA,30,20,1,0.0762939453125,0.0770000000000001,5e-04,0.001,5e-04,0.079,0.000499999999999959,3.71875,218.312,NA,0.12677001953125,1.05841805266947e-06,0.999999999999433,NA,3.01426010818062e-08,0,3
"07_p_100","one_factor","p",100,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,100,100,NA,30,20,1,0.0762939453125,0.164,0.01,0.006,0,0.17,0.00999999999999998,12.4685,233.938,NA,0.462272644042969,1.10545280816211e-06,0.999999999999398,NA,3.07245867636752e-08,0,3
"08_p_250","one_factor","p",250,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,250,100,NA,30,20,1,0.19073486328125,0.077,5e-04,0.004,0,0.081,5e-04,8.45337499999999,231.312,NA,0.261299133300781,0,1,NA,0,0,3
"08_p_250","one_factor","p",250,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,250,100,NA,30,20,1,0.19073486328125,0.219,5e-04,0.003,5e-04,0.222,0.001,4.54650000000001,227.109,NA,0.266387939453125,7.21094123412665e-06,0.999999999973998,NA,2.06281284276244e-08,0,3
"08_p_250","one_factor","p",250,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,250,100,NA,30,20,1,0.19073486328125,0.248,0.0055,0.00800000000000001,0.00200000000000001,0.256,0.00750000000000001,23.04675,247.719,NA,0.624778747558594,7.15718460423428e-06,0.999999999974381,NA,1.83439550216491e-08,0,3
"09_p_500","one_factor","p",500,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,500,100,NA,30,20,1,0.3814697265625,0.088,0.00100000000000006,0.00700000000000001,5.55111512312578e-17,0.095,0.0010000000000001,17.578375,250.094,NA,0.493995666503906,0,1,NA,0,0,3
"09_p_500","one_factor","p",500,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,30,20,1,0.3814697265625,0.392,0,0.0069999999999999,0.00049999999999995,0.399,5e-04,16.406375,253.719,NA,0.49908447265625,7.80313751785048e-06,0.999999999969554,NA,2.5142048110105e-08,0,3
"09_p_500","one_factor","p",500,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,500,100,NA,30,20,1,0.3814697265625,0.374,0.0105,0.00800000000000001,0.00100000000000001,0.38,0.0105,37.968625,277.203,NA,0.895622253417969,7.81469207379729e-06,0.999999999969452,NA,2.04116478164096e-08,0,3
"10_p_1000","one_factor","p",1000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,1000,100,NA,30,20,1,0.762939453125,0.168,0.001,0.013,0,0.181,0.001,18.358875,263.844,NA,0.959388732910156,0,1,NA,0,0,3
"10_p_1000","one_factor","p",1000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,1000,100,NA,30,20,1,0.762939453125,0.8,0.000499999999999945,0.0130000000000001,0.000500000000000049,0.813,0.001,19.844,269.844,NA,0.9644775390625,9.57123456247213e-06,0.999999999954191,NA,4.30819477870159e-08,0,3
"10_p_1000","one_factor","p",1000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,1000,100,NA,30,20,1,0.762939453125,0.643,0.013,0.0089999999999999,0.00150000000000004,0.652,0.0115,50.969,300.094,NA,1.43730926513672,9.63439320713632e-06,0.999999999953589,NA,4.7615848264293e-08,0,3
"11_p_2000","one_factor","p",2000,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,2000,100,NA,30,20,1,1.52587890625,0.344,0.00149999999999995,0.026,1.00613961606655e-16,0.37,0.0015,8.64087499999999,327.688,NA,1.89017486572266,0,1,NA,0,0,3
"11_p_2000","one_factor","p",2000,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,2000,100,NA,30,20,1,1.52587890625,1.618,0.00350000000000006,0.0260000000000002,0.000500000000000146,1.645,0.00350000000000006,13.609875,329.281,NA,1.895263671875,1.56230005211313e-06,0.999999999998788,NA,7.13984393829747e-09,0,3
"11_p_2000","one_factor","p",2000,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,2000,100,NA,30,20,1,1.52587890625,1.099,0.02,0.0130000000000003,0.0010000000000001,1.112,0.0209999999999999,81.17175,403.828,NA,2.52068328857422,1.79778360331372e-06,0.999999999998398,NA,6.16033113409742e-10,0,3
"25_prefix_count_1","one_factor","prefix_count",1,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,1,1,0.30517578125,0.033,5e-04,0.006,5e-04,0.039,0,10.7965,241.109,NA,0.328422546386719,0,1,NA,0,0,3
"25_prefix_count_1","one_factor","prefix_count",1,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,1,1,0.30517578125,0.045,5e-04,0.005,0,0.05,5e-04,6.843625,241.188,NA,0.333511352539062,1.38812543792692e-06,0.999999999999032,NA,1.29141142224398e-11,0,3
"25_prefix_count_1","one_factor","prefix_count",1,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,1,1,0.30517578125,0.0469999999999999,0.0015,0.00700000000000001,0.00200000000000001,0.0519999999999999,0.0025,15.06275,246.172,NA,0.352401733398438,1.62651659368657e-06,0.999999999998673,NA,2.30090912989311e-09,0,3
"26_prefix_count_2","one_factor","prefix_count",2,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,2,0.30517578125,0.0730000000000001,0.00100000000000004,0.01,0.000499999999999999,0.0830000000000001,0.00150000000000006,10.2035,246.516,NA,0.70562744140625,0,1,NA,0,0,3
"26_prefix_count_2","one_factor","prefix_count",2,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,2,0.30517578125,0.31,5e-04,0.0110000000000001,0.000500000000000049,0.32,5e-04,12.891125,242.75,NA,0.710716247558594,2.9373333437283e-06,0.999999999995678,NA,2.14619588767562e-09,0,3
"26_prefix_count_2","one_factor","prefix_count",2,"regression","metal_rsvd_auto","metal","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,2,0.30517578125,0.337,0.00899999999999995,0.00800000000000001,0.000999999999999994,0.347,0.00900000000000001,27.812,256.812,NA,1.1077880859375,2.87242152465642e-06,0.999999999995862,NA,3.5284397625901e-10,0,3
"27_prefix_count_5","one_factor","prefix_count",5,"regression","cpu_irlba_explicit","cpu","irlba","explicit","FALSE",32,5,NA,"fresh_per_component",1,"FALSE","TRUE",NA,NA,NA,NA,2000,400,400,100,NA,30,20,5,0.30517578125,0.0700000000000001,5e-04,0.025,0.001,0.0950000000000001,5e-04,15.250125,244.703,NA,1.62165832519531,0,1,NA,0,0,3
"27_prefix_count_5","one_factor","prefix_count",5,"regression","cpu_rsvd_auto","cpu","rsvd","auto","FALSE",NA,NA,"ordinary_fast","fresh_oversampled_sketch_per_component",1,"FALSE","TRUE",NA,NA,32,5,2000,400,400,100,NA,30,20,5,0.30517578125,0.309,0.001,0.0249999999999999,0.000499999999999948,0.334,5e-04,16.125375,245.766,NA,1.62674713134766,5.36322948323683e-06,0.99999999998561,NA,6.62514594296226e-08,0,3
