"run_id","experiment","dataset","task_type","method","backend_requested","backend_reported","prediction_backend","svd_method","classifier","precision","ncomp","n_train","n_test","p","q","seed","replicate","requested_oversample","requested_power","control_profile","oversample","power","direction_rule","directions_per_solve","refresh_width","refresh_iterations","fresh_start","kernel","north","fit_sec","prediction_sec","total_sec","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","peak_rss_mb","incremental_peak_rss_mb","metric_name","metric_value","accuracy","q2","rmsd","prediction_checksum","prediction_length","status","warnings","error","package_version"
"component_path__cifar100__plssvd__k100__cpu__r3","current_release_component_path","cifar100","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",100,50000,10000,768,100,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,5.653,0.265000000000001,5.918,574.640625,767.5625,902.734375,1060.515625,485.875,"accuracy",0.874,0.874,0.553537714379427,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__cpu__r4","current_release_component_path","cifar100","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",100,50000,10000,768,100,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,5.782,0.275,6.057,574.78125,315.953125,594.765625,974.96875,400.1875,"accuracy",0.874,0.874,0.553537714379427,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__cpu__r5","current_release_component_path","cifar100","classification","plssvd","cpu","cpu","cpu_flash","rsvd","argmax","float64",100,50000,10000,768,100,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,5.885,0.274,6.159,575.390625,542.9375,864.0625,907.96875,332.578125,"accuracy",0.874,0.874,0.553537714379427,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__metal__r1","current_release_component_path","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",100,50000,10000,768,100,1001,1,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.263,0.212,1.475,576.6875,727.921875,961.703125,1207.28125,630.59375,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__metal__r2","current_release_component_path","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",100,50000,10000,768,100,1002,2,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.261,0.224,1.485,575.53125,749.765625,922.234375,1352.328125,776.796875,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__metal__r3","current_release_component_path","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",100,50000,10000,768,100,1003,3,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.117,0.207,1.324,577.484375,1037.671875,984.203125,1208.390625,630.90625,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__metal__r4","current_release_component_path","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",100,50000,10000,768,100,1004,4,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.196,0.229,1.425,573.171875,1171.28125,1089.015625,1367.453125,794.28125,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__plssvd__k100__metal__r5","current_release_component_path","cifar100","classification","plssvd","metal","metal","metal","rsvd","argmax","float64",100,50000,10000,768,100,1005,5,NA,NA,"not_applicable",32,5,NA,NA,NA,NA,NA,"linear",1,1.182,0.21,1.392,576.546875,1104.453125,1046.796875,1331.171875,754.625,"accuracy",0.874,0.874,0.553537709544743,NA,258916663,10000,"success","plssvd rank is limited to 99; requested ncomp above this value will use 99 components internally","","0.99.39"
"component_path__cifar100__simpls__k1__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.612,0.271,1.883,585.171875,328.25,570.75,1125.375,540.203125,"accuracy",0.0199,0.0199,0.00880384986238514,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.604,0.271,1.875,572.359375,180.9375,495.734375,1202.390625,630.03125,"accuracy",0.0199,0.0199,0.00880385231134617,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__cpu__r3","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.517,0.269,1.786,574.15625,235.359375,473.890625,1274.90625,700.75,"accuracy",0.0199,0.0199,0.00880385046581811,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__cpu__r4","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.574,0.271,1.845,573.25,605.265625,804.53125,1188.46875,615.21875,"accuracy",0.0199,0.0199,0.00880384998905992,NA,260987164,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__cpu__r5","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",1,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.438,0.266,1.704,579.078125,658.0625,829.875,1279.734375,700.65625,"accuracy",0.0199,0.0199,0.00880385012361729,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__metal__r1","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",1,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.232,0.195,1.427,576.109375,722.890625,775.046875,1233.328125,657.21875,"accuracy",0.0199,0.0199,0.00880385060407007,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__metal__r2","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",1,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.235,0.183,1.418,572.203125,725.953125,768.734375,1237.1875,664.984375,"accuracy",0.0199,0.0199,0.00880385060407007,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__metal__r3","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",1,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.302,0.2,1.502,569.90625,542.109375,757.734375,1343.359375,773.453125,"accuracy",0.0199,0.0199,0.00880385060407007,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__metal__r4","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",1,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.164,0.189,1.353,574.390625,490.890625,711.6875,1446.984375,872.59375,"accuracy",0.0199,0.0199,0.00880385060407007,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k1__metal__r5","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",1,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.278,0.207,1.485,574.375,469.75,675.28125,1376.484375,802.109375,"accuracy",0.0199,0.0199,0.00880385060407007,NA,260986182,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.509,0.269,1.778,576.53125,252.875,481.84375,1277.96875,701.4375,"accuracy",0.0426,0.0426,0.0167568136720423,NA,251029498,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.431,0.264,1.695,575.09375,690.359375,818.234375,1276.21875,701.125,"accuracy",0.0426,0.0426,0.0167567989863225,NA,251034986,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__cpu__r3","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.598,0.271,1.869,574.453125,486.203125,712.671875,1065.234375,490.78125,"accuracy",0.0426,0.0426,0.0167567812380384,NA,250904979,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__cpu__r4","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.632,0.27,1.902,572.0625,215.234375,532.34375,1209.890625,637.828125,"accuracy",0.0426,0.0426,0.016756868503247,NA,251114192,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__cpu__r5","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",2,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.554,0.278,1.832,574.4375,309.6875,503.578125,1275.0625,700.625,"accuracy",0.0426,0.0426,0.016756710847908,NA,250959785,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__metal__r1","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",2,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.414,0.192,1.606,574.515625,1000.9375,926.046875,1267.625,693.109375,"accuracy",0.0426,0.0426,0.0167568050939654,NA,250953262,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__metal__r2","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",2,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.371,0.193,1.564,574.671875,611.828125,739.484375,1315.1875,740.515625,"accuracy",0.0426,0.0426,0.0167568050939654,NA,250953262,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__metal__r3","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",2,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.337,0.207,1.544,574.78125,470.765625,694.703125,1376.390625,801.609375,"accuracy",0.0426,0.0426,0.0167568050939654,NA,250953262,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__metal__r4","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",2,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.398,0.204,1.602,573.140625,404.234375,616.9375,1331.78125,758.640625,"accuracy",0.0426,0.0426,0.0167568050939654,NA,250953262,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k2__metal__r5","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",2,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.357,0.2,1.557,575.109375,956,870.765625,1337.5625,762.453125,"accuracy",0.0426,0.0426,0.0167568050939654,NA,250953262,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.839,0.272,2.111,575.640625,354.21875,593.84375,1077.40625,501.765625,"accuracy",0.1093,0.1093,0.0415316706351397,NA,226323833,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.796,0.273,2.069,574.984375,243.984375,566.609375,1151.765625,576.78125,"accuracy",0.1091,0.1091,0.0415323531772496,NA,226276070,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__cpu__r3","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.818,0.272,2.09,575.828125,135.65625,449.9375,1158.921875,583.09375,"accuracy",0.1092,0.1092,0.0415319567460473,NA,226322382,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__cpu__r4","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.82,0.268,2.088,574.953125,133.28125,445.671875,1224.953125,650,"accuracy",0.1092,0.1092,0.0415320873923606,NA,226325068,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__cpu__r5","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",5,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.704,0.274,1.978,575.125,215.03125,483.640625,1275.796875,700.671875,"accuracy",0.1092,0.1092,0.0415317492916458,NA,226268739,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__metal__r1","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",5,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.759,0.189,1.948,573.9375,537.421875,662.34375,1254.984375,681.046875,"accuracy",0.1092,0.1092,0.0415318220299078,NA,226270513,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__metal__r2","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",5,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.836,0.197,2.033,575.921875,420.1875,629.5,1355.421875,779.5,"accuracy",0.1092,0.1092,0.0415318220299078,NA,226270513,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__metal__r3","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",5,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.788,0.192,1.98,573.984375,691.515625,768.46875,1236.546875,662.5625,"accuracy",0.1092,0.1092,0.0415318220299078,NA,226270513,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__metal__r4","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",5,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.856,0.202,2.058,574.921875,882.9375,959.203125,1330.015625,755.09375,"accuracy",0.1092,0.1092,0.0415318220299078,NA,226270513,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k5__metal__r5","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",5,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.793,0.179,1.972,574.09375,557.515625,692.75,1354.3125,780.21875,"accuracy",0.1092,0.1092,0.0415318220299078,NA,226270513,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.9,0.309,2.209,571.859375,300.125,540.5625,1272.5,700.640625,"accuracy",0.2651,0.2651,0.0796126229493598,NA,228232534,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.065,0.271,2.336,573.734375,145.984375,468.78125,1095.40625,521.671875,"accuracy",0.2655,0.2655,0.0796136306856284,NA,227998470,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__cpu__r3","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.971,0.268,2.239,570.359375,285.90625,553.734375,1210.09375,639.734375,"accuracy",0.2652,0.2652,0.0796120814131055,NA,227792062,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__cpu__r4","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.869,0.263,2.132,576.015625,651.453125,794.28125,1276.71875,700.703125,"accuracy",0.2652,0.2652,0.0796109976790778,NA,228030761,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__cpu__r5","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",10,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,1.798,0.265,2.063,572.4375,688.625,823.734375,1274.546875,702.109375,"accuracy",0.2649,0.2649,0.0796129595951877,NA,227784083,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__metal__r1","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",10,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.518,0.181,2.699,577.625,770.515625,818.0625,1285.015625,707.390625,"accuracy",0.2652,0.2652,0.0796110580489138,NA,228171147,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__metal__r2","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",10,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.463,0.194,2.657,577.234375,698.78125,797,1241.375,664.140625,"accuracy",0.2652,0.2652,0.0796110580489138,NA,228171147,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__metal__r3","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",10,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.408,0.174,2.582,572.5625,692,678.71875,1273.171875,700.609375,"accuracy",0.2652,0.2652,0.0796110580489138,NA,228171147,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__metal__r4","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",10,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.372,0.189,2.561,573.4375,746.8125,860.25,1440.296875,866.859375,"accuracy",0.2652,0.2652,0.0796110580489138,NA,228171147,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k10__metal__r5","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",10,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.354,0.192,2.546,571.953125,749.015625,886.609375,1396.84375,824.890625,"accuracy",0.2652,0.2652,0.0796110580489138,NA,228171147,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",20,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.433,0.271,2.704,573.203125,330.984375,565.546875,1273.828125,700.625,"accuracy",0.4125,0.4125,0.152597845121709,NA,236218169,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",20,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.336,0.267,2.603,570.53125,687.28125,822.640625,1273.21875,702.6875,"accuracy",0.4115,0.4115,0.15259719384172,NA,235952845,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__cpu__r3","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",20,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.304,0.264,2.568,577.25,693.171875,828.34375,1278.65625,701.40625,"accuracy",0.4113,0.4113,0.152600773439488,NA,236037145,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__cpu__r4","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",20,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.329,0.266,2.595,569.125,684.875,819.984375,1270.71875,701.59375,"accuracy",0.4104,0.4104,0.152586326368339,NA,235910992,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__cpu__r5","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",20,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,2.603,0.282,2.885,573.5,134.171875,456.078125,1274.125,700.625,"accuracy",0.4119,0.4119,0.152592879832416,NA,236064014,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__metal__r1","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",20,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.96,0.194,4.154,573.359375,469.390625,667.75,1333.296875,759.9375,"accuracy",0.4117,0.4117,0.152595783841256,NA,236090299,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__metal__r2","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",20,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.729,0.186,3.915,575.375,670.875,847.828125,1286.03125,710.65625,"accuracy",0.4117,0.4117,0.152595783841256,NA,236090299,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__metal__r3","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",20,50000,10000,768,100,1003,3,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.663,0.181,3.844,573.84375,662.53125,770.921875,1396.21875,822.375,"accuracy",0.4117,0.4117,0.152595783841256,NA,236090299,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__metal__r4","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",20,50000,10000,768,100,1004,4,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.773,0.202999999999999,3.976,570.890625,455.203125,667.890625,1341.546875,770.65625,"accuracy",0.4117,0.4117,0.152595783841256,NA,236090299,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k20__metal__r5","current_release_component_path","cifar100","classification","simpls","metal","metal","metal","rsvd","argmax","float64",20,50000,10000,768,100,1005,5,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,3.889,0.194,4.083,574.421875,469.296875,658.484375,1305.0625,730.640625,"accuracy",0.4117,0.4117,0.152595783841256,NA,236090299,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k50__cpu__r1","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",50,50000,10000,768,100,1001,1,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,4.067,0.272,4.339,576.328125,348.90625,585.078125,1013.453125,437.125,"accuracy",0.7075,0.7075,0.344847190167994,NA,257142333,10000,"success","","","0.99.39"
"component_path__cifar100__simpls__k50__cpu__r2","current_release_component_path","cifar100","classification","simpls","cpu","cpu","cpu_flash","rsvd","argmax","float64",50,50000,10000,768,100,1002,2,NA,NA,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",1,NA,NA,TRUE,"linear",1,4.089,0.269,4.358,572.453125,189.296875,499.328125,1132.953125,560.5,"accuracy",0.7073,0.7073,0.344872407526965,NA,257110399,10000,"success","","","0.99.39"
