"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",10,5,0,0.125,0.002,0.006,0.004,0.132,0.004,0.507042253521127,248.234375,22.328125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",18,5,0,0.108,0,0.002,0,0.11,0,0.647887323943662,233.171875,6.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",18,5,0,0.169,0.001,0.004,0.001,0.173,0.003,0.647887323943662,254.84375,28.421875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",26,5,0,0.153,0,0.002,0,0.155,0.001,0.71830985915493,236.578125,9.609375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",26,5,0,0.229,0.00399999999999989,0.004,0,0.235,0.00399999999999989,0.71830985915493,259.125,33.046875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",50,5,0,0.286,0,0.002,0,0.288,0,0.732394366197183,236.390625,9.234375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",50,5,0,0.413,0.00900000000000001,0.00500000000000012,2.22044604925031e-16,0.418,0.013,0.732394366197183,269.171875,39.875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",100,5,0,0.567,1.11022302462516e-16,0.002,0.00100000000000011,0.57,0.001,0.71830985915493,234.484375,9.515625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",100,5,0,0.842,0.0599999999999998,0.006,0.002,0.848,0.0629999999999997,0.71830985915493,277.03125,50.984375,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","opls","cpu","float64","argmax","rsvd",1,5,0,0.028,0,0.002,0,0.03,0.00099999999999989,0.323943661971831,241.34375,13.78125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
